id,owner_id,name,flat_no,addressl1,locality,city,state,country,zipcode,sqftsuper,image,images,type,sharetype,baths,kitchens,washrooms,totalrooms,availrooms,rent,owner_rent,parkingcharges,deposite,maintenance,status,availfrom,availto,tenure,details,notes,cntrestaurants,cnthospitals,cntgyms,cnttheater,cntmalls,workdistance,latitude,longitude,blockname,gender,tag_as,commpercentage,tds,actualOSAmount,pendingOSAmount,amountRemark,minimumGuranteeIsActive,minimumGuranteeAmount,minimumGuranteeStart,minimumGuranteeEnd,propertyrules,parking_number,metatitle,metakeyword,metadescription,assign_to,golden,partner,showinhomepage,created_at,updated_at,owner_id2,owner_id3
176,1511,Sri Balaji Paradise,B-407,"Serenity Layout, Sarjapur Road, kaikondrahalli",Banaglore,bengaluru,karnataka,india,560035,1600,0,0,flat,0,3,0,3,3,3,45000,45000,0,135000,0,blocked,2017-12-21,2018-11-21,11,"Located on Sarjapur Main Road, between HSR and Bellandur in close proximity to all nearby MNCs and malls. Balaji Serenity is a centrally located, gated community with fully furnished flat ideal for Boys, Girls and Families, This is a fully vastu compliant flat and attracts a lot of positive energy, Health, Wealth, & serenity.",,0,0,0,0,0,0,12.9166373,77.6710103,0,1,marketplace,,,,,,notactive,,,,0,0,,,,,0,0,0,2018-1-30 17:55,2018-3-31 14:34,,
177,1513,Agastya Guru Palatia,107,"Survey no. 5/1 & 5/2, Opposite to FourPoints by Sheraton,, Whitefield Main Road, Ambedkar Nagar, Whitefield, Bengaluru, Karnataka 560066",Whitefield,bengaluru,karnataka,india,560066,0,0,0,flat,0,3,0,3,3,3,0,0,0,0,0,available,2018-02-07,2019-01-07,11,"Located on Whitefield Main Road, in close proximity to all nearby MNCs and malls. Agastya Guru Palatia is a centrally located, gated community with fully furnished flat ideal for Boys, Girls and Families, This is a fully vastu compliant flat and attracts a lot of positive energy, Health, Wealth, & serenity.",,0,0,0,0,0,0,12.979745,77.751451,0,1,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-2-2 13:25,2019-5-7 11:48,,
178,1518,Golden Woods,27,"Survey No. 12/3, Kasavanahalli, Varthur Hobli, Bengaluru, Karnataka 560035",Sarjapur road,bengaluru,karnataka,india,560035,2035,0,0,flat,0,4,0,4,4,8,60000,60000,0,180000,0,available,2017-10-11,2018-09-11,11,"Golden Woods, is a sprawling luxury enclave of magnificent Apartments in Bangalore, elevating the contemporary lifestyle. Located at Sarjapur Road, in close proximity to MNCs like Intel, CISCO, J P Morgan, Accenture, Cap Gemini, Honeywell, Inmobi, Amadeus and Wipro. Golden Woods is a centrally located, plush and meticulously designed with unbound convenience & the best of amenities with an effortless blend of modernity and elegance.",,0,0,0,0,0,0,12.9097252,77.6728556,0,0,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-2-5 14:22,2019-3-27 14:00,,
179,1525,Kumar Picasso E1,E1-908,"Chandan nagar,Malawadi,Hadapsar",Hadapsar,pune,maharashtra,india,411028,1600,0,0,flat,0,3,1,3,3,12,38000,38000,0,76000,0,partial,2018-02-05,2020-01-05,11, Functional amenities Near Magarpatta and EON IT Parks Close to Amanora and Seasons Mall. Prime location Magarpatta IT Park – 4 km Kharadi – 6 km M.G. Road – 9.5 km Golf Course – 10 km Airport – 11 km ,,15,5,5,8,2,2,18.511108,73.941624,E1,1,marketplace,13,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,1,2018-2-6 11:19,2019-7-11 13:38,,
180,1542,"Adarsh Palm Retreat, T 4",F-101,Bellandur,Bellandur,bengaluru,karnataka,india,560103,0,0,0,flat,0,3,1,3,4,3,51360,51360,750,144000,0,partial,2019-02-03,2020-01-03,11,"Adarsh Palm Retreat, is a sprawling luxury enclave of magnificent Apartments in Bangalore, elevating the contemporary lifestyle. Located inside the RMZ Ecoworld, at a walking distance to MNCs like Intel, CISCO, J P Morgan, Accenture, Cap Gemini, Honeywell, Inmobi, Amadeus and Wipro, and hubs like Cessna Business Park and Prestige tech park, Adarsh Palm Retreat is a centrally located, plush and meticulously designed with unbound convenience & the best of amenities with an effortless blend of modernity and elegance.",,0,0,0,0,0,0,12.924014,77.682961,0,1,managed,0,10,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,1,0,0,2018-2-13 17:20,2019-4-26 13:09,,
181,1550,Emerald Sukhwani,1003,Hadapsar,Magarpatta City,pune,maharashtra,india,411028,1800,0,0,flat,0,4,0,4,4,4,59000,59000,0,1018000,0,blocked,2018-02-14,2019-01-14,11,Property located 2km distance from Magarpatta,,10,5,6,6,3,2,18.50785,73.926969,0,0,marketplace,0,0,0,0,,notactive,0,1970-01-01,1970-01-01,,,,,,,0,0,0,2018-2-16 11:45,2018-6-30 19:38,,
182,772,Ferns City,284,doddenakundi,Mahadevpura,bengaluru,karnataka,india,560037,4000,0,0,villa,0,4,0,4,4,3,75000,75000,0,225000,0,partial,2018-02-28,2019-01-28,11,"Ferns City, is a sprawling luxury enclave of magnificent Apartments in Bangalore, elevating the contemporary lifestyle. Located at a walking distance to MNCs like Samsung, VISA, EMC Square, Accenture, Cap Gemini, and hubs like Cessna Business Park, Baghmane Laurel, Prestige tech park and whitefield. Ferns City is a centrally located, plush and meticulously designed with unbound convenience & the best of amenities with an effortless blend of modernity and elegance.",,0,0,0,0,0,0,12.9780742,77.6965578,0,1,marketplace,10,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-2-21 17:52,2019-4-10 14:57,,
183,1576,Amanora Future Tower-57,1401,Hadapsar,Amanora,pune,maharashtra,india,411028,0,0,0,flat,0,0,0,0,3,10,35000,0,0,105000,0,partial,2018-03-01,2020-02-01,11,.,,0,0,0,0,0,0,0,0,0,1,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,1,0,0,2018-2-26 18:39,2019-2-11 14:24,,
184,1593,Max Sunflower,B-204,Hope Farm Junction,Whitefield,bengaluru,karnataka,india,560066,1000,0,0,flat,0,2,0,2,2,2,20000,20000,0,60000,0,blocked,2018-03-20,2019-02-20,11,0,0,0,0,0,0,0,0,12.983964,77.7520049,0,0,marketplace,,,,,,notactive,,,,0,0,,,,,0,0,0,2018-3-5 12:18,2018-3-23 10:51,,
185,1367,Jasmanium Q1,Q-101,"Magarpatta Inner Circle, Magarpatta City, Hadapsar, Pune, Maharashtra",Magarpatta City,pune,maharashtra,india,411028,0,0,0,flat,0,2,1,2,2,0,45000,45000,0,100000,0,blocked,2018-03-05,2019-01-31,11,.,,0,5,0,6,2,500,0,0,Q,1,marketplace,14,0,0,0,,active,21000,2018-03-01,2018-09-01,0,0,,,,,0,0,0,2018-3-5 15:49,2019-2-22 15:16,,
186,1595,Prestige Ivy Terraces,3013,kadubeesanahalli,Kadubeesanahalli,bengaluru,karnataka,india,560103,1700,0,0,flat,0,3,0,3,3,0,46000,46000,0,138000,0,occupied,2018-03-15,2019-02-15,11,"Prestige Ivy Terraces, is a sprawling luxury enclave of magnificent Apartments in Bangalore, elevating the contemporary lifestyle. Located on Panathur Main Road, off Outer Ring Road between Sarjapur Road and Marathalli, in close proximity to MNCs like Intel, CISCO, J P Morgan, Accenture, Cap Gemini, Honeywell, Inmobi, Amadeus and Wipro, and hubs like Cessna Business Park and Prestige tech park, Prestige Ivy Terraces is a centrally located, plush and meticulously designed with unbound convenience & the best of amenities with an effortless blend of modernity and elegance.",,0,0,0,0,0,0,12.9330903,77.6944743,0,0,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-3-5 16:56,2018-6-16 14:56,,
187,1603,Bren Avalon,G-603,Mahadevpura,Mahadevpura,bengaluru,karnataka,india,560037,1450,0,0,flat,0,3,1,3,3,3,36000,36000,0,108000,0,available,2018-03-14,2019-02-14,11,"Bren Avalon is a sprawling luxury enclave of magnificent Apartments in Bangalore, elevating the contemporary lifestyle. Located at a 5 min drive distance to MNCs like Samsung, VISA, EMC Square, Accenture, Cap Gemini, and hubs like Cessna Business Park, Baghmane Laurel, Prestige tech park and whitefield. Bren Avalon is a centrally located, plush and meticulously designed with unbound convenience & the best of amenities with an effortless blend of modernity and elegance.",,0,0,0,0,0,0,12.9755919,77.7041804,0,0,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-3-7 11:41,2019-2-15 18:37,,
188,1634,Blueridge,2009,"Blue Ridge - Paranjpe Schemes, Phase 1, Hinjewadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Maharashtra 411057",Hinjewadi,pune,maharashtra,india,411057,800,0,0,flat,0,1,0,1,1,4,17000,17000,0,34000,0,occupied,2018-10-14,2019-01-28,11,"This is a 1 bhk Penthouse in Hinjewadi Phase 1, Blueridge Society",,0,0,0,0,0,0,18.34535,73.44114,0,0,marketplace,5.71,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-3-13 14:25,2019-7-3 18:43,,
189,1635,Sylvania,C-102 ,Magarpatta City,Magarpatta,pune,maharashtra,india,411028,1600,0,0,flat,0,3,0,3,3,3,47000,47000,0,94000,0,available,2018-04-10,2019-02-01,11,0,,0,0,0,0,0,0,18.31096,73.55376,0,2,marketplace,14,0,0,0,,notactive,27000,2018-05-10,2018-11-10,0,0,,,,,0,0,0,2018-3-13 14:26,2019-7-6 15:11,,
191,1641,Fortune House 1 bhk,304,"304, Fortune house EON IT Park Kharadi pune 411014 ",Kharadi,pune,maharashtra,india,411014,676,0,0,flat,0,1,0,1,1,2,16000,17000,0,32000,0,blocked,2018-03-20,2019-02-20,11,..,,0,0,0,0,0,0,18.33272,73.56534,0,0,marketplace,6.25,0,0,31450,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-3-15 8:27,2019-7-12 14:30,,
192,1367,Amanora Future Tower-53,1005,Hadapsar,Amanora,pune,maharashtra,india,411028,1600,0,0,flat,0,0,0,0,3,7,41000,41000,0,82000,0,blocked,2018-03-10,2019-02-28,11,"Amanora Future Tower is one of the popular residential developments in Hadapsar, neighborhood of Pune. Flat has a lavish furniture with large space to live",,0,0,0,0,0,0,18.31018,73.565,0,2,marketplace,14,0,0,0,,notactive,25000,2018-03-10,2018-09-10,0,0,,,,,0,0,0,2018-3-15 20:35,2019-3-1 18:51,,
193,1643,Nandi Enclave,2,b narayanpura,Mahadevpura,bengaluru,karnataka,india,560016,1449,0,0,flat,0,3,0,3,3,3,34000,34000,0,102000,0,blocked,2018-02-28,2019-01-28,11,"This 3BHK apartment is ideally located in B narayanapura, and hardly 4kms from Baghmane World and Baghmane Consellation park. It has lavish yet thoughtfully designed residences.",0,0,0,0,0,0,0,12.9914202,77.6731994,0,0,marketplace,,,,,,notactive,,,,0,0,,,,,0,0,0,2018-3-16 13:07,2018-4-16 18:33,,
194,1670,Fortune House,302,"S.no.61/1/1/1 & 61/1/1/3,Opp. forest county, Kharadi,Pune-411014",Kharadi,pune,maharashtra,india,411014,888,0,0,flat,0,2,1,2,2,1,19000,15000,0,38000,0,partial,2018-03-20,2020-02-20,11,Located in a prime location of KHARDI,,8,3,4,0,0,1,18.557587,73.94817,0,0,marketplace,5.26,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-3-23 11:40,2019-6-6 11:55,,
195,1672,Fortune House,105,"S.no.61/1/1/1 & 61/1/1/3,Opp. forest county, Kharadi,Pune-411014",Kharadi,pune,maharashtra,india,411014,676,0,0,flat,0,2,0,2,1,0,16000,16000,0,32000,0,blocked,2018-03-20,2019-02-19,11,Fortune house property is located in a prime area of Kharadi.,,0,4,3,0,0,1,18.557587,73.94817,0,0,marketplace,6.25,0,0,0,.,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-3-23 15:09,2019-7-12 14:31,,
196,1672,Fortune House 1 bhk,104,"S.no.61/1/1/1 & 61/1/1/3,Opp. forest county, Kharadi,Pune-411014",Kharadi,pune,maharashtra,india,411014,888,0,0,flat,0,2,0,2,2,1,15000,20000,0,30000,0,blocked,2018-03-20,2019-02-20,11,"Property is located in prime location of Kharadi,Near to EON & WTC.",,0,0,0,0,0,0,18.557587,73.94817,0,0,marketplace,6.67,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-3-23 16:44,2019-2-22 15:21,,
197,1672,Fortune House 2 bhk,301,"S.no.61/1/1/1 & 61/1/1/3,Opp. forest county, Kharadi,Pune-411014",Kharadi,pune,maharashtra,india,411014X,888,0,0,flat,0,2,1,2,2,2,22000,20000,0,44000,0,blocked,2018-03-20,2019-02-20,11,"Property is located in prime location of Kharadi, near EON and WTC.",,8,3,3,0,0,1,18.557587,73.94817,0,0,marketplace,0,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-3-23 16:56,2019-2-22 15:21,,
198,1672,Fortune House 2 bhk ,7,"S.no.61/1/1/1 & 61/1/1/3,Opp. forest county, Kharadi,Pune-411014",Kharadi,pune,maharashtra,india,411014,1036,0,0,flat,0,2,0,2,2,2,24000,22000,0,48000,0,blocked,2018-03-20,2019-02-20,11,"property is located in prime location of Kharadi,Close to EON and WTC.",,8,3,3,0,0,1,18.557587,73.94817,0,0,marketplace,0,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-3-23 17:12,2018-7-5 16:08,,
200,1688,Amanora  Trendy Tower 33,2108,"Trendy homes,Amanora,Hadapsar,Pune",Amanora,pune,maharashtra,india,411028,1200,0,0,flat,0,2,0,2,3,4,32000,32000,0,64000,0,available,2018-03-20,2020-02-20,11,.,,0,0,0,0,0,0,18.518541,73.948022,0,1,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,1,0,0,2018-3-26 17:42,2019-7-15 12:48,,
201,1695,assetz eastpoint,B1-4004,adarsh palm retreat lane 11,bellandur,bengaluru,karnataka,india,560103,2520,0,0,flat,0,3,0,3,3,3,48000,48000,0,144000,0,available,2018-02-26,2020-01-26,11,"Strategically located on the Outer Ring Road, off the Bellandur-Marthahalli-Sarjapur stretch to enhance your proximity to all entities that will afford you a world-class urban lifestyle. From the finest schools, hospitals to leisure hubs and cultural attractions, East Point is poised to be an ideal home for the IT / ITeS professional who wish to walk to their place of work.trategically located on the Outer Ring Road, off the Bellandur-Marthahalli-Sarjapur stretch to enhance your proximity to all entities that will afford you a world-class urban lifestyle. From the finest schools, hospitals to leisure hubs and cultural attractions, East Point is poised to be an ideal home for the IT / ITeS professional who wish to walk to their place of work.",,0,0,0,0,0,0,12.9205264,77.6937651,0,1,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,1,0,0,2018-3-29 13:29,2019-7-2 15:52,,
202,1698,Adarsh Palm Retreat,X-1002 Tower-1,adarsh palm retreat,bellandur,bengaluru,karnataka,india,560103,2500,0,0,flat,0,4,0,4,4,4,70000,70000,0,210000,0,blocked,2018-03-28,2019-02-28,11,"Located on Outer Ring Road between Sarjapur Road and Marathalli, in close proximity to MNCs like Intel, CISCO, J P Morgan, Accenture, Cap Gemini Honeywell, Inmobi, Amadeus and Wipro, and hubs like Ecospace, Prestige tech park, Adarsh Palm Retreat is a centrally located, plush and green gated community with all amenities.Our rooms in this delightful residential community, are furnished with tastefully done adequate wood work, furniture and appliances.",,0,0,0,0,0,0,12.9227169,77.6698289,0,0,marketplace,,,,,,notactive,,,,0,0,,,,,0,0,0,2018-3-29 16:00,2018-4-6 13:42,,
203,1700,Assetz Eastpoint,B2-6092,Adarsh Palm retreat lane 11,Bellandur,bengaluru,karnataka,india,560103,1720,0,0,flat,0,3,0,3,3,4,46000,46000,0,138000,0,partial,2018-02-28,2020-01-28,11,"Strategically located on the Outer Ring Road, off the Bellandur-Marthahalli-Sarjapur stretch to enhance your proximity to all entities that will afford you a world-class urban lifestyle. From the finest schools, hospitals to leisure hubs and cultural attractions, East Point is poised to be an ideal home for the IT / ITeS professional who wish to walk to their place of work.trategically located on the Outer Ring Road, off the Bellandur-Marthahalli-Sarjapur stretch to enhance your proximity to all entities that will afford you a world-class urban lifestyle. From the finest schools, hospitals to leisure hubs and cultural attractions, East Point is poised to be an ideal home for the IT / ITeS professional who wish to walk to their place of work.",,0,0,0,0,0,0,12.9205264,77.6937651,0,1,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,1,0,0,2018-3-30 11:13,2019-5-31 16:17,,
204,1703,80 Trees Surya Shakti,B-201,Adarsh Palm Retreat Lane 11,Bellandur,bengaluru,karnataka,india,560035,1700,0,0,flat,0,3,0,3,3,1,39000,39000,0,117000,0,occupied,2018-03-28,2019-02-28,11,"Strategically located on the Outer Ring Road, off the Bellandur-Marthahalli-Sarjapur stretch to enhance your proximity to all entities that will afford you a world-class urban lifestyle. From the finest schools, hospitals to leisure hubs and cultural attractions, 80 trees is poised to be an ideal home for the IT / ITeS professional who wish to walk to their place of work.trategically located on the Outer Ring Road, off the Bellandur-Marthahalli-Sarjapur stretch to enhance your proximity to all entities that will afford you a world-class urban lifestyle. From the finest schools, hospitals to leisure hubs and cultural attractions.",,0,0,0,0,0,0,12.9170451,77.6954451,0,0,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-3-30 16:56,2018-7-18 19:48,,
205,944,ST Bed 1RK,252/E,ST bed layout,Koramangla 2nd block,bengaluru,karnataka,india,560095,300,0,0,flat,0,1,0,1,2,2,14000,14000,0,42000,0,blocked,2018-02-28,2019-01-28,11,"ST Bed a residential building in Koramangala, the startup hub in Bangalore, one of the preferred location for it close proximity to the best health care, educational institutions and finest malls and within a radius of 5KM from MNCs like Wipro, Flipcart, Toshibha, Intel, CISCO, J P Morgan, Accenture, Cap Gemini Honeywell, Inmobi, Amadeus and hubs like Ecospace, Prestige tech park.",0,0,0,0,0,0,0,12.9357528,77.6273636,0,0,marketplace,,,,,,notactive,,,,0,0,,,,,0,0,0,2018-4-2 12:38,2018-4-16 18:32,,
206,1718,Panduranga Nagar,164," 6th Cross Rd, Araka Mico Layout, Panduranga Nagar, Bengaluru, Karnataka 560076",JP Nagar,bengaluru,karnataka,india,560076,2200,0,0,house,0,4,0,4,4,15,35000,54000,0,105000,0,blocked,2018-04-20,2019-02-20,11,"Affordable, stylish, luxurious and above all else, located in one of Bangalore's hottest destinations - Bannerghatta Road within close proximity of IIM Bangalore and various IT companies (VmWare, Honeywell, Accenture) etc., YourOwnROOM offers superior 4 BHK house. The house will reset the way you look at your home. Grab your chance to be a part of this glorious lifestyle.",,0,0,0,0,0,0,12.892173,77.594246,0,1,managed,0,10,0,0,,active,0,2018-05-01,2018-06-30,0,0,,,,,0,0,0,2018-4-2 12:52,2019-7-22 11:14,,
207,1728,E Homes,A 401,"Near Wipro circle , Hinjewadi Phase 2",Hinjewadi phase 2,pune,maharashtra,india,411057,1547,0,0,flat,0,3,0,3,3,7,0,37000,0,54000,0,blocked,2018-05-01,2019-04-01,11,.,,0,0,0,0,0,0,18.599985,73.721557,0,1,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-4-4 17:23,2018-11-30 19:29,,
208,1731,Madhav Baugh Society,D-401," Tupe Nagar Keshav chauk,, Keshav Nagar, Hadapsar, Pune, Maharashtra 411028",amanora,pune,maharashtra,india,411028,1000,0,0,flat,0,3,0,3,6,17,34000,34000,0,68000,0,blocked,2018-03-05,2019-02-04,11,.,,0,0,0,0,0,1,18.511779,73.938171,0,1,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-4-5 10:35,2019-7-12 14:32,,
209,1729,Ganga Orchid,D1-301," Mundhwa Road, Fatima Nagar, Pingale Wasti, Koregaon Park Annexe, Mundhwa, Fatima Nagar, Pingale Wasti, Koregaon Park Annexe, Mundhwa, Pune, Maharasht",Koregaon Park Ext,pune,maharashtra,india,411036,1500,0,0,flat,0,3,0,3,6,7,44000,44000,0,88000,0,blocked,2018-04-01,2019-03-01,11,.,,0,0,0,0,0,0,18.531908,73.912678,0,1,marketplace,14,0,0,0,,notactive,0,2018-05-06,2018-11-06,0,0,,,,,0,0,0,2018-4-5 10:44,2019-3-9 16:10,,
211,1733,Beryl,B1 1102,"Fountain Road, EON Free Zone, Kharadi, Pune, Maharashtra",Kharadi,pune,maharashtra,india,411014,1158,0,0,flat,0,2,0,2,2,2,0,24000,0,48000,0,available,2018-04-06,2019-03-06,11,0,0,0,0,0,0,0,0,18.56104,73.946797,0,1,marketplace,12,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-4-6 13:01,2019-2-12 18:08,,
212,1737,Park Infinia,A7-1202,"A7-1202, Park Inifinia Phursungi",Phurusngi,pune,maharashtra,india,411028,1100,0,0,flat,0,2,0,2,2,8,21000,22000,0,44000,0,blocked,2018-04-15,2019-03-15,11,.,,0,0,0,0,0,0,18.484035,73.957059,0,2,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-4-10 14:04,2019-7-12 14:27,,
213,1738,Fortune House 2bhk,202,"S.no.61/1/1/1 & 61/1/1/3,Opp. forest county, Kharadi,Pune-411014",Kharadi,pune,maharashtra,india,411007,888,0,0,flat,0,2,0,2,2,4,30000,30000,0,60000,0,partial,2018-04-01,2020-03-31,11,0,,0,0,0,0,0,0,18.557877,73.950817,0,2,marketplace,14,0,0,0,,notactive,20000,2018-06-10,2018-12-10,0,0,,,,,0,0,0,2018-4-10 14:41,2019-1-5 12:59,,
214,1758,Krishna Mystiq,K-407,Basapura,Basapura,bengaluru,karnataka,india,560100,1000,0,0,flat,0,2,0,2,2,5,24000,24000,0,24000,0,occupied,2018-05-15,2019-04-15,11,"Fully furnished 2bhk Vastu compliant premium apartment located within close proximity to companies like HP, Infosys, Tally, IBM, TCS, Wipro etc., Krishna Mystiq is one of the best apartment complexes in the area.",,0,0,0,0,0,0,12.864987,77.652149,0,2,marketplace,14,0,0,26316,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-4-20 13:36,2019-7-20 12:29,,
215,1777,klassik nest,P2A,sector-2,HSR layout,bengaluru,karnataka,india,560102,1500,0,0,flat,0,2,0,2,3,3,40000,40000,0,120000,0,blocked,2018-03-29,2019-03-01,11,"Klassik Nest is a Peaceful Residential property located in HSR Layout, Bangalore. The project offers plenty of benefits that includes prime location, comfortable  lifestyle living. Easy Access  to BDA complex- HSR, Shops and Plenty of Restaurants in HSR Layout.

",0,0,0,0,0,0,0,12.9046293,77.6447575,0,0,marketplace,,,,,,notactive,,,,0,0,,,,,0,0,0,2018-4-23 14:10,2018-5-25 10:29,,
216,1792,"Daffodils, Magarpatta",H-A-305,"H-305, Daffodils, Magarpatta",Magarpatta,pune,maharashtra,india,411028,1100,0,0,flat,0,2,0,2,2,1,28500,30000,0,57000,0,partial,2018-04-29,2019-03-29,11,0,0,0,0,0,0,0,0,18.512404,73.9295955,0,0,marketplace,7.14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-4-27 18:53,2018-11-30 21:56,,
217,1794,Grevillea magarpatta,"L-404, Grevillea","L-404, Grevillea magarpatta",magarpatta,pune,maharashtra,india,411028,1300,0,0,flat,0,3,0,3,3,3,38000,40000,0,76000,0,blocked,2018-05-20,2019-04-01,11,.,.,0,0,0,0,0,0,18.510593,73.927621,0,0,marketplace,,,,,,notactive,,,,0,0,,,,,0,0,0,2018-4-28 14:09,2018-5-8 14:55,,
218,1799,Keerthi Signature,B-606,ITPL Main Road,whitefield,bengaluru,karnataka,india,560066,1760,0,0,flat,0,3,0,3,3,5,43000,43000,0,129000,0,partial,2018-04-30,2019-03-30,11,"Keerthi signature , is one of the best designed apartments containing the facilities of all kind soothe and ease. These apartments are the very magnificent bunch of ultra modern amenities, such as, well equipped gym, club house, Badminton court and many more amenities, which will bring console in your life. This property, offers you close connectivity to the various part of the city, like ITPL and GR Tech Park  at Whitefield.",0,0,0,0,0,0,0,12.98731,77.723366,0,1,marketplace,11,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-5-2 11:09,2019-7-9 17:52,,
219,1412,Kalpataru Harmony,"B , 1201","kaspate vasti , Wakad",Wakad,pune,maharashtra,india,411057,1000,0,0,flat,0,2,0,2,2,2,22000,19500,0,44000,0,blocked,2018-05-08,2019-04-08,11,0,0,0,0,0,0,0,0,18.592115,73.769648,0,0,marketplace,,,,,,notactive,,,,0,0,,,,,0,0,0,2018-5-10 14:12,2018-5-11 13:43,,
220,1823,Friends Enclave,D-5,D5 Friends Enclave Society  Near Indian oil petrol pump Mundhwa Road Pune 411036,mundhwa,pune,maharashtra,india,411036,2000,0,0,house,0,4,0,4,5,8,45000,45000,0,90000,0,blocked,2018-05-11,2019-04-11,11,.,.,0,0,0,0,0,0,18.5332414,73.9169852,0,1,marketplace,14,0,0,67912,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-5-11 16:06,2018-12-28 15:28,,
221,1833,Marvel Fria,"D-801, ",Marvel Fria Wagholi,Wagholi,pune,maharashtra,india,412207,1600,0,0,flat,0,3,0,3,3,3,36000,36000,0,72000,0,blocked,2018-05-21,2019-04-21,11,.,.,0,0,0,0,0,0,18.58275,73.97205,0,0,marketplace,0,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-5-14 17:23,2018-6-12 16:23,,
222,1834,Narayan Baugh,A-5,"A-5, Narayan Baugh",Hadapsar,pune,maharashtra,india,411028,2000,0,0,flat,0,5,0,5,6,6,64000,64000,0,128000,0,blocked,2018-05-21,2019-04-21,11,.,.,0,0,0,0,0,0,18.50504,73.928618,0,1,marketplace,14,0,0,0,,active,40000,2018-08-01,2018-12-01,0,0,,,,,0,0,0,2018-5-14 18:39,2018-12-28 15:29,,
224,1867,RR Residency,B309,"22, Hosapalaya Main Rd, Hosapalya, Muneshwara Nagar, Bengaluru, Karnataka 560068",HSR Layout,bengaluru,karnataka,india,560068,1800,0,0,flat,0,2,0,2,3,7,46000,46000,0,138000,0,available,2018-05-23,2019-04-23,11,"RR Residency - a beautiful luxurious residential property  In HSr Layout, every apartment you can get maximum living space, sunlight every corner and fresh and cool breeze streaming inside. In close proximity to Electronic city express, Bellandur and to the best of healthcare and educational institutions and finest malls and within a radius of 3 KM. The apartment is a 3 Bedroom house which has excellent furnishing and is very spacious. ",,0,0,0,0,0,0,12.8999794,77.6463803,0,2,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-5-28 11:09,2019-5-31 19:44,,
225,1877,Liberty Society,C2,"C-2, Liberty Society Koregaon park",Koregaon Park,pune,maharashtra,india,411001,1300,0,0,flat,0,2,0,2,3,3,38000,38000,0,76000,0,blocked,2018-06-01,2019-05-01,11,.,.,0,0,0,0,0,0,18.540031,73.8967353,0,0,marketplace,0,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-5-30 14:06,2018-6-26 16:07,,
226,1877,Surga Terrace,102,"102, Surga Terrace Society Kalyani nagar",Kalyani Nagar,pune,maharashtra,india,411006,1400,0,0,flat,0,3,0,3,3,3,45000,45000,0,90000,0,blocked,2018-06-15,2019-05-15,11,.,.,0,0,0,0,0,0,18.549837,73.901919,0,0,marketplace,0,0,0,0,.,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2018-5-30 14:42,2018-7-5 15:37,,
